timestamp,ops,success_rate,duration,cpu,memory,receive,transmit
2025-05-31 12:19:30+00:00,5.0,100.0,7300000.0,7.51,37343232.0,240893197.0,317325832.0
2025-05-31 12:19:32+00:00,5.0,100.0,7300000.0,7.51,37343232.0,240893197.0,317325832.0
2025-05-31 12:19:34+00:00,5.0,100.0,7300000.0,7.51,37343232.0,240893197.0,317325832.0
2025-05-31 12:19:36+00:00,5.0,100.0,7300000.0,7.51,37343232.0,240893197.0,317325832.0
2025-05-31 12:19:38+00:00,5.0,100.0,7300000.0,7.51,37343232.0,240893197.0,317325832.0
2025-05-31 12:19:40+00:00,5.0,100.0,7300000.0,7.51,37343232.0,240893197.0,317325832.0
2025-05-31 12:19:42+00:00,5.0,100.0,7300000.0,7.51,37343232.0,240893197.0,317325832.0
2025-05-31 12:19:44+00:00,5.0,100.0,7300000.0,7.51,37343232.0,240893197.0,317325832.0
2025-05-31 12:19:46+00:00,5.0,100.0,7300000.0,7.52,37343232.0,241337969.0,317978958.0
2025-05-31 12:19:48+00:00,5.0,100.0,7300000.0,7.52,37343232.0,241337969.0,317978958.0
2025-05-31 12:19:50+00:00,5.0,100.0,7300000.0,7.52,37343232.0,241337969.0,317978958.0
2025-05-31 12:19:52+00:00,5.0,100.0,7300000.0,7.52,37343232.0,241337969.0,317978958.0
2025-05-31 12:19:54+00:00,5.0,100.0,7300000.0,7.52,37343232.0,241337969.0,317978958.0
2025-05-31 12:19:56+00:00,5.0,100.0,7300000.0,7.52,37343232.0,241337969.0,317978958.0
2025-05-31 12:19:58+00:00,5.0,100.0,7300000.0,7.52,37343232.0,241337969.0,317978958.0
2025-05-31 12:20:00+00:00,5.0,100.0,7300000.0,7.54,37343232.0,241799126.0,318596449.0
2025-05-31 12:20:02+00:00,5.0,100.0,7300000.0,7.54,37343232.0,241799126.0,318596449.0
2025-05-31 12:20:04+00:00,5.0,100.0,7300000.0,7.54,37343232.0,241799126.0,318596449.0
2025-05-31 12:20:06+00:00,5.0,100.0,7300000.0,7.54,37343232.0,241799126.0,318596449.0
2025-05-31 12:20:08+00:00,5.0,100.0,7300000.0,7.54,37343232.0,241799126.0,318596449.0
2025-05-31 12:20:10+00:00,5.0,100.0,7300000.0,7.54,37343232.0,241799126.0,318596449.0
2025-05-31 12:20:12+00:00,5.0,100.0,7300000.0,7.54,37343232.0,241799126.0,318596449.0
2025-05-31 12:20:14+00:00,5.0,100.0,7300000.0,7.54,37343232.0,241799126.0,318596449.0
2025-05-31 12:20:16+00:00,5.0,100.0,7300000.0,7.55,37343232.0,242288201.0,319231112.0
2025-05-31 12:20:18+00:00,5.0,100.0,7300000.0,7.55,37343232.0,242288201.0,319231112.0
2025-05-31 12:20:20+00:00,5.0,100.0,7300000.0,7.55,37343232.0,242288201.0,319231112.0
2025-05-31 12:20:22+00:00,5.0,100.0,7300000.0,7.55,37343232.0,242288201.0,319231112.0
2025-05-31 12:20:24+00:00,5.0,100.0,7300000.0,7.55,37343232.0,242288201.0,319231112.0
2025-05-31 12:20:26+00:00,5.0,100.0,7300000.0,7.55,37343232.0,242288201.0,319231112.0
2025-05-31 12:20:28+00:00,5.0,100.0,7300000.0,7.55,37343232.0,242288201.0,319231112.0
2025-05-31 12:20:30+00:00,5.0,100.0,7300000.0,7.56,37343232.0,242743370.0,319844790.0
2025-05-31 12:20:32+00:00,5.0,100.0,7300000.0,7.56,37343232.0,242743370.0,319844790.0
2025-05-31 12:20:34+00:00,5.0,100.0,7300000.0,7.56,37343232.0,242743370.0,319844790.0
2025-05-31 12:20:36+00:00,5.0,100.0,7300000.0,7.56,37343232.0,242743370.0,319844790.0
2025-05-31 12:20:38+00:00,5.0,100.0,7300000.0,7.56,37343232.0,242743370.0,319844790.0
2025-05-31 12:20:40+00:00,5.0,100.0,7300000.0,7.56,37343232.0,242743370.0,319844790.0
2025-05-31 12:20:42+00:00,5.0,100.0,7300000.0,7.56,37343232.0,242743370.0,319844790.0
2025-05-31 12:20:44+00:00,5.0,100.0,7300000.0,7.56,37343232.0,242743370.0,319844790.0
2025-05-31 12:20:46+00:00,5.0,100.0,7300000.0,7.57,37875712.0,243248313.0,320489206.0
2025-05-31 12:20:48+00:00,5.0,100.0,7300000.0,7.57,37875712.0,243248313.0,320489206.0
2025-05-31 12:20:50+00:00,5.0,100.0,7300000.0,7.57,37875712.0,243248313.0,320489206.0
2025-05-31 12:20:52+00:00,5.0,100.0,7300000.0,7.57,37875712.0,243248313.0,320489206.0
2025-05-31 12:20:54+00:00,5.0,100.0,7300000.0,7.57,37875712.0,243248313.0,320489206.0
2025-05-31 12:20:56+00:00,5.0,100.0,7300000.0,7.57,37875712.0,243248313.0,320489206.0
2025-05-31 12:20:58+00:00,5.0,100.0,7300000.0,7.57,37875712.0,243248313.0,320489206.0
2025-05-31 12:21:00+00:00,5.0,100.0,7300000.0,7.58,38952960.0,243733526.0,321121550.0
2025-05-31 12:21:02+00:00,5.0,100.0,7300000.0,7.58,38952960.0,243733526.0,321121550.0
2025-05-31 12:21:04+00:00,5.0,100.0,7300000.0,7.58,38952960.0,243733526.0,321121550.0
2025-05-31 12:21:06+00:00,5.0,100.0,7300000.0,7.58,38952960.0,243733526.0,321121550.0
2025-05-31 12:21:08+00:00,5.0,100.0,7300000.0,7.58,38952960.0,243733526.0,321121550.0
2025-05-31 12:21:10+00:00,5.0,100.0,7300000.0,7.58,38952960.0,243733526.0,321121550.0
